sws19	0	l	0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0
rkh9	0	l	0.0,0.0,1.0,0.08,0.0,0.0,1.0,0.17,0.33,0.08,0.58,0.5,0.17,0.0,0.0,0.08,0.33,0.25,0.17,0.0,0.25,0.0,0.58,0.0,0.17,0.33,0.0,0.33,0.0,0.17
skm37	0	m	0.62,0.62,1.0,0.5,0.0,0.0,0.88,0.0,0.38,0.38,0.75,0.12,0.0,0.12,0.12,0.12,0.38,0.38,0.0,0.38,0.12,0.0,0.62,0.12,0.38,0.25,0.0,0.12,0.12,0.0
ril13	0	h	0.08,0.08,1.0,0.04,0.0,0.0,0.96,0.62,0.62,0.04,0.65,0.46,0.46,0.04,0.0,0.0,0.42,0.77,0.58,0.04,0.12,0.0,0.65,0.77,0.58,0.62,0.0,0.15,0.42,0.42
skw17	0	m	0.25,0.25,1.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.75,0.5,0.75,0.25,0.0,0.0,1.0,0.25,0.75,0.0,0.25,0.0,0.75,0.0,0.25,1.0,0.0,0.25,0.0,0.75
kan63	0	h	1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
sjt27	0	l	0.0,0.0,1.0,0.17,0.0,0.0,1.0,0.5,0.17,0.17,0.17,0.67,0.5,0.0,0.0,0.17,0.17,0.5,0.5,0.0,0.5,0.0,0.17,0.0,0.5,0.17,0.0,0.5,0.0,0.5
jrw98	1	m	1.0,0.59,0.22,0.29,0.4,0.25,0.1,0.13,0.13,0.24,0.13,0.14,0.08,0.3,0.13,0.14,0.06,0.06,0.05,0.1,0.05,0.14,0.06,0.06,0.06,0.05,0.08,0.08,0.05,0.05
jme42	1	l	1.0,0.69,0.69,0.23,0.31,0.31,0.31,0.62,0.46,0.08,0.46,0.31,0.62,0.0,0.38,0.23,0.46,0.08,0.31,0.0,0.15,0.0,0.23,0.08,0.0,0.15,0.0,0.15,0.08,0.31
teh26	1	l	1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bpc20	1	h	1.0,0.52,0.25,0.61,0.38,0.23,0.05,0.07,0.11,0.43,0.08,0.13,0.03,0.2,0.15,0.33,0.07,0.05,0.03,0.25,0.08,0.11,0.02,0.08,0.02,0.03,0.07,0.0,0.07,0.02
jdh99	0	h	1.0,0.47,0.94,0.35,0.41,0.24,0.41,0.41,0.76,0.24,0.41,0.59,0.29,0.18,0.29,0.24,0.29,0.59,0.35,0.06,0.18,0.06,0.12,1.0,0.24,0.29,0.0,0.12,0.53,0.24
wli1	0	h	0.83,0.67,0.92,0.17,0.17,0.08,0.67,0.75,0.17,0.0,0.33,1.0,0.58,0.17,0.25,0.08,0.17,0.33,0.33,0.08,0.42,0.08,0.08,0.25,0.25,0.17,0.08,0.42,0.25,0.33
jum48	0	h	0.43,0.43,0.71,0.29,0.0,0.0,0.57,0.43,0.86,0.0,0.43,0.71,0.29,0.0,0.14,0.0,0.57,0.0,0.29,0.14,0.14,0.0,0.43,1.0,0.0,0.43,0.0,0.29,0.57,0.29
doc23	0	h	1.0,1.0,0.5,0.75,0.0,0.0,0.25,0.75,0.5,0.75,0.5,0.0,0.75,0.75,0.25,0.75,0.5,0.75,0.75,0.0,0.0,0.0,0.25,0.75,0.5,0.5,0.0,0.0,0.5,0.75
aag45	1	l	1.0,0.58,0.42,0.42,0.37,0.17,0.13,0.31,0.27,0.25,0.15,0.29,0.27,0.15,0.21,0.23,0.13,0.23,0.1,0.13,0.1,0.15,0.08,0.35,0.13,0.15,0.08,0.1,0.19,0.08
wag7	0	h	0.08,0.08,0.83,0.0,0.0,0.0,0.83,1.0,0.92,0.0,0.58,0.42,0.5,0.0,0.0,0.0,0.67,0.42,0.92,0.0,0.08,0.0,0.58,1.0,0.25,0.83,0.0,0.25,0.83,0.42
rde8	1	l	1.0,0.67,0.89,0.56,0.28,0.28,0.56,0.11,0.17,0.44,0.33,0.28,0.11,0.22,0.22,0.28,0.17,0.17,0.11,0.28,0.28,0.0,0.22,0.0,0.17,0.06,0.0,0.17,0.0,0.11
kbs29	1	m	1.0,0.47,0.12,0.59,0.45,0.16,0.04,0.14,0.14,0.41,0.06,0.02,0.08,0.2,0.08,0.39,0.12,0.06,0.0,0.14,0.02,0.25,0.0,0.06,0.06,0.02,0.12,0.0,0.04,0.0
dkd15	0	h	0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.67,0.33,0.0,0.0,0.33,0.67,0.0,0.0,0.0,0.33,0.33,0.67,0.0,0.33,0.0,0.0,1.0,0.33,0.33,0.0,0.33,0.33,0.67
mjg82	1	m	1.0,0.72,0.58,0.32,0.24,0.16,0.14,0.22,0.12,0.28,0.18,0.54,0.2,0.2,0.34,0.22,0.1,0.24,0.04,0.1,0.22,0.06,0.0,0.08,0.1,0.04,0.06,0.16,0.08,0.02
tar57	0	m	0.38,0.25,1.0,0.12,0.12,0.12,0.62,0.75,0.5,0.12,0.62,0.38,0.75,0.0,0.25,0.12,0.5,0.25,0.75,0.0,0.12,0.0,0.38,0.25,0.12,0.5,0.0,0.12,0.12,0.75
koj1	1	h	1.0,0.6,0.0,0.2,0.4,0.4,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clk93	1	h	1.0,0.61,0.39,0.38,0.35,0.25,0.12,0.29,0.16,0.26,0.12,0.13,0.19,0.19,0.25,0.22,0.12,0.14,0.12,0.1,0.07,0.09,0.04,0.2,0.13,0.06,0.07,0.06,0.16,0.07
mjf68	0	l	0.05,0.05,1.0,0.0,0.0,0.0,1.0,0.43,0.33,0.0,0.52,0.33,0.33,0.05,0.0,0.0,0.14,0.52,0.38,0.0,0.19,0.0,0.52,0.52,0.24,0.33,0.0,0.14,0.33,0.33
res106	1	h	1.0,0.34,0.23,0.24,0.57,0.2,0.04,0.06,0.05,0.11,0.05,0.12,0.04,0.13,0.16,0.09,0.02,0.07,0.01,0.1,0.09,0.33,0.03,0.06,0.03,0.02,0.1,0.04,0.04,0.01
wsh5	0	h	0.75,0.75,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.25,1.0,0.25,0.0,0.5,0.0,0.25,0.5,0.25,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.5,0.25
jah208	1	h	0.57,0.17,0.4,1.0,0.2,0.03,0.23,0.13,0.53,0.37,0.2,0.33,0.07,0.0,0.1,0.6,0.3,0.13,0.1,0.27,0.17,0.1,0.2,0.23,0.1,0.17,0.03,0.1,0.17,0.03
mad205	0	h	1.0,0.61,0.82,0.82,0.25,0.14,0.57,0.57,0.59,0.43,0.57,0.23,0.25,0.16,0.23,0.36,0.34,0.25,0.32,0.25,0.11,0.07,0.41,0.41,0.2,0.23,0.05,0.09,0.25,0.23
rhl10	1	h	1.0,0.55,0.24,0.41,0.41,0.21,0.07,0.1,0.21,0.31,0.07,0.03,0.1,0.31,0.17,0.31,0.21,0.21,0.07,0.07,0.0,0.17,0.0,0.0,0.21,0.1,0.1,0.0,0.0,0.07
kdd28	1	h	1.0,0.44,0.33,0.89,0.44,0.11,0.22,0.11,0.89,0.56,0.22,0.0,0.0,0.33,0.11,0.89,0.89,0.0,0.0,0.0,0.0,0.33,0.22,0.11,0.0,0.22,0.11,0.0,0.11,0.0
ams404	0	m	0.0,0.0,0.96,0.0,0.0,0.0,0.93,0.52,0.41,0.0,0.48,1.0,0.37,0.0,0.0,0.0,0.26,0.37,0.52,0.0,0.41,0.0,0.44,0.52,0.22,0.41,0.0,0.37,0.3,0.37
jlc201	1	h	1.0,0.4,0.14,0.42,0.56,0.26,0.0,0.01,0.02,0.22,0.01,0.15,0.01,0.19,0.13,0.2,0.02,0.17,0.01,0.12,0.07,0.28,0.0,0.01,0.14,0.0,0.17,0.06,0.01,0.01
qim8	0	h	1.0,0.83,0.78,1.0,0.11,0.11,0.61,0.83,1.0,0.5,0.33,0.39,0.78,0.33,0.11,0.67,0.61,0.33,0.5,0.22,0.11,0.0,0.22,0.44,0.33,0.56,0.0,0.0,0.33,0.44
cac189	0	h	0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8,1.0,0.0,0.8,0.2,0.6,0.0,0.0,0.0,1.0,0.4,0.8,0.0,0.2,0.0,0.8,0.2,0.4,0.8,0.0,0.2,0.2,0.6
brs112	1	l	1.0,0.65,0.14,0.54,0.34,0.23,0.05,0.09,0.08,0.4,0.08,0.11,0.08,0.31,0.09,0.31,0.06,0.0,0.02,0.2,0.0,0.09,0.02,0.02,0.0,0.0,0.08,0.02,0.02,0.0
alh133	1	h	1.0,0.57,0.56,0.45,0.35,0.16,0.36,0.25,0.29,0.28,0.23,0.4,0.19,0.25,0.19,0.28,0.17,0.29,0.15,0.11,0.13,0.17,0.17,0.25,0.24,0.13,0.08,0.12,0.17,0.09
anv35	0	h	0.27,0.23,1.0,0.15,0.04,0.04,0.92,0.73,0.5,0.04,0.62,0.38,0.58,0.04,0.08,0.12,0.35,0.31,0.58,0.0,0.15,0.0,0.58,0.65,0.27,0.38,0.0,0.15,0.38,0.54
inf4	0	h	0.06,0.06,1.0,0.03,0.0,0.0,1.0,0.4,0.46,0.0,0.4,0.97,0.34,0.03,0.0,0.0,0.31,0.51,0.37,0.03,0.43,0.0,0.4,0.29,0.31,0.43,0.0,0.31,0.2,0.31
jdh98	1	m	1.0,0.31,0.09,0.29,0.64,0.22,0.01,0.05,0.11,0.18,0.03,0.04,0.04,0.05,0.08,0.07,0.05,0.03,0.0,0.18,0.03,0.41,0.0,0.07,0.03,0.01,0.15,0.01,0.02,0.0
pjs52	1	m	1.0,0.54,0.16,0.37,0.42,0.34,0.0,0.08,0.09,0.29,0.06,0.06,0.06,0.13,0.15,0.11,0.06,0.03,0.0,0.23,0.05,0.08,0.0,0.06,0.01,0.01,0.06,0.04,0.05,0.0
egm18	0	l	0.05,0.05,1.0,0.09,0.0,0.0,0.91,0.59,0.23,0.05,0.41,0.86,0.45,0.0,0.05,0.09,0.23,0.55,0.59,0.0,0.32,0.0,0.36,0.32,0.41,0.18,0.0,0.18,0.18,0.45
jhg10	0	l	0.0,0.0,1.0,0.11,0.0,0.0,1.0,0.33,0.22,0.06,0.44,0.67,0.33,0.0,0.0,0.11,0.22,0.17,0.33,0.0,0.5,0.0,0.44,0.11,0.11,0.17,0.0,0.39,0.06,0.33
jdh73	0	h	1.0,0.67,1.0,0.78,0.22,0.22,0.56,0.67,0.89,0.33,0.44,0.56,0.44,0.33,0.33,0.56,0.78,0.22,0.56,0.11,0.11,0.0,0.11,0.22,0.22,0.56,0.0,0.56,0.22,0.33
kav33	1	l	1.0,0.27,0.09,0.3,0.68,0.19,0.0,0.02,0.02,0.15,0.02,0.04,0.02,0.07,0.09,0.09,0.02,0.04,0.0,0.14,0.02,0.47,0.0,0.0,0.04,0.0,0.09,0.02,0.0,0.0
kmh117	0	l	0.52,0.34,0.83,0.07,0.1,0.1,0.45,0.28,0.38,0.0,0.34,1.0,0.17,0.03,0.21,0.03,0.24,0.24,0.1,0.03,0.28,0.0,0.21,0.21,0.14,0.31,0.0,0.24,0.17,0.1
djp60	0	m	0.0,0.0,0.43,0.0,0.0,0.0,0.43,1.0,1.0,0.0,0.29,0.29,0.57,0.0,0.0,0.0,0.86,0.14,1.0,0.0,0.14,0.0,0.29,0.86,0.0,1.0,0.0,0.0,0.57,0.57
mjf68	0	l	0.08,0.08,0.62,0.0,0.0,0.0,0.62,1.0,0.23,0.0,0.15,0.31,0.85,0.0,0.0,0.0,0.23,0.23,0.92,0.0,0.31,0.0,0.15,0.31,0.15,0.23,0.0,0.23,0.31,0.77
ryc17	0	m	0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
tol16	0	h	0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.25,1.0,0.5,0.0,0.0,0.25,0.25,0.0,0.5,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25
yaz44	0	l	0.27,0.27,1.0,0.0,0.0,0.0,0.93,0.2,0.33,0.0,0.67,0.53,0.13,0.27,0.0,0.0,0.27,0.2,0.2,0.0,0.13,0.0,0.6,0.13,0.13,0.33,0.0,0.13,0.13,0.13
bjs49	1	m	1.0,0.42,0.21,0.3,0.56,0.22,0.04,0.04,0.15,0.21,0.08,0.09,0.04,0.15,0.18,0.19,0.12,0.09,0.0,0.07,0.04,0.33,0.01,0.04,0.04,0.02,0.11,0.04,0.03,0.0
fek10	0	l	0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
chg57	0	m	0.93,0.7,1.0,0.43,0.2,0.13,0.57,0.43,0.1,0.4,0.6,0.43,0.4,0.37,0.27,0.4,0.07,0.13,0.3,0.0,0.13,0.07,0.4,0.2,0.07,0.03,0.07,0.17,0.1,0.27
art47	0	m	0.44,0.44,1.0,0.33,0.0,0.0,0.78,0.22,0.0,0.33,0.11,0.33,0.22,0.22,0.22,0.33,0.0,0.56,0.22,0.0,0.33,0.0,0.11,0.0,0.56,0.0,0.0,0.22,0.0,0.22
jky3	0	m	0.62,0.33,1.0,0.04,0.25,0.17,0.79,0.71,0.17,0.0,0.5,0.58,0.71,0.12,0.12,0.0,0.17,0.33,0.58,0.04,0.33,0.08,0.46,0.12,0.33,0.08,0.08,0.25,0.04,0.58
ket38	1	l	0.83,0.83,1.0,1.0,0.0,0.0,0.5,0.33,0.17,0.67,0.5,0.5,0.33,0.0,0.5,1.0,0.17,0.33,0.0,0.0,0.5,0.0,0.17,0.33,0.17,0.0,0.0,0.5,0.17,0.0
abr26	0	m	1.0,0.33,0.67,0.25,0.58,0.25,0.42,0.75,1.0,0.0,0.5,0.25,0.58,0.0,0.17,0.17,0.83,0.17,0.42,0.08,0.08,0.33,0.42,0.67,0.08,0.67,0.08,0.08,0.42,0.33
mjs187	1	h	1.0,0.3,0.33,0.07,0.67,0.27,0.1,0.23,0.07,0.03,0.2,0.1,0.23,0.03,0.2,0.03,0.07,0.1,0.17,0.03,0.07,0.37,0.1,0.03,0.1,0.07,0.13,0.03,0.03,0.17
rjm105	0	h	0.2,0.2,0.8,0.0,0.0,0.0,0.8,1.0,0.6,0.0,0.8,0.2,0.8,0.0,0.0,0.0,0.6,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.2,0.0,0.6
avn10	1	h	1.0,0.58,0.03,0.61,0.39,0.19,0.0,0.06,0.06,0.47,0.0,0.0,0.03,0.14,0.03,0.14,0.03,0.0,0.0,0.42,0.0,0.19,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0
jam267	0	m	0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.4,1.0,0.0,0.0,0.6,0.4,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.8,0.2,0.6,0.0,0.2,0.8,0.2
ang92	0	h	0.0,0.0,0.5,0.25,0.0,0.0,0.5,0.25,1.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,1.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,1.0,0.0,0.0,0.0,0.25
kmt51	0	m	1.0,0.6,0.6,0.15,0.35,0.3,0.3,0.8,0.6,0.1,0.1,0.55,0.7,0.0,0.3,0.1,0.45,0.35,0.4,0.0,0.2,0.05,0.05,0.15,0.35,0.4,0.05,0.25,0.15,0.35
sbb28	1	h	1.0,0.38,0.22,0.27,0.54,0.28,0.02,0.09,0.1,0.13,0.04,0.12,0.07,0.08,0.18,0.06,0.06,0.07,0.0,0.15,0.07,0.23,0.0,0.1,0.05,0.01,0.12,0.04,0.06,0.0
rsb45	0	m	0.23,0.15,1.0,0.0,0.08,0.08,0.85,0.62,0.23,0.0,0.77,0.23,0.54,0.0,0.15,0.0,0.08,0.38,0.62,0.0,0.0,0.0,0.77,0.31,0.38,0.23,0.0,0.08,0.23,0.54
drr38	0	h	0.14,0.14,0.14,0.0,0.0,0.0,0.14,0.29,0.71,0.0,0.0,0.71,0.14,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.14,0.0,0.0,1.0,0.29,0.71,0.0,0.29,0.71,0.0
